,HT Mean,HT Std,PPT Mean,PPT Std,RRT Mean,RRT Std,RPT Mean,RPT Std
459,107.0,36.00925806881706,106.75,57.21589893472872,110.16666666666667,45.1378360405574,2.75,61.051580278854814
460,138.07692307692307,42.5587075666495,237.58333333333334,249.55577198961623,231.91666666666666,223.93483562425163,96.33333333333333,243.3629288768426
461,120.38461538461539,37.42668046001957,120.75,58.920786577481216,126.08333333333333,76.48821458039774,4.166666666666667,68.4833534296452
462,106.46153846153847,38.500249749439696,112.66666666666667,48.0630898513673,116.5,53.77816386872007,9.166666666666666,56.75278660893038
463,135.46153846153845,68.62047238812357,112.33333333333333,36.23492371966163,124.5,70.11484086190961,-14.666666666666666,86.79896661862172
464,85.76923076923077,30.70329473675924,145.91666666666666,69.14997973224358,146.08333333333334,94.11835714415734,59.083333333333336,84.12810397713643
465,72.3076923076923,32.71692888853469,190.16666666666666,186.89804383106525,197.41666666666666,196.39684238034403,119.25,194.41666829027523
466,79.84615384615384,40.27581191783756,131.16666666666666,72.1826387252041,138.5,53.6918818986463,52.0,61.203089642747464
467,86.53846153846153,36.532212691028775,159.16666666666666,106.18323214085541,157.91666666666666,97.60258783206083,70.58333333333333,104.35294858693682
468,84.23076923076923,30.180440261185293,327.6666666666667,383.0182367681331,327.8333333333333,373.43122363814035,242.83333333333334,380.01072552646656
469,100.84615384615384,29.3764252245633,246.91666666666666,366.07064850513444,251.58333333333334,367.91685284322136,146.33333333333334,367.9734015420466
470,85.38461538461539,21.696921676966305,141.58333333333334,69.95772532989716,138.83333333333334,77.65170879502833,54.333333333333336,74.63405673177913
471,86.46153846153847,35.07044193385504,145.08333333333334,68.31805076702688,143.25,89.27192880590893,58.166666666666664,78.44260592460213
472,82.3076923076923,36.99410902514213,134.5,44.35292344571909,132.58333333333334,59.51693163726732,51.333333333333336,55.493379348487615
473,72.76923076923077,43.5146600702067,124.91666666666667,45.76512831509346,120.0,59.743390657651226,51.25,55.17595820315551
474,68.23076923076923,28.62735826138418,200.08333333333334,202.49509908023737,194.0,206.82491497531302,130.0,207.90338665307544
475,74.84615384615384,30.262314721575617,128.83333333333334,37.98045749481109,128.66666666666666,43.303019700149264,53.75,50.103755983322884
476,82.53846153846153,39.05042762167781,135.41666666666666,46.806095821597914,130.58333333333334,67.88822140887628,49.166666666666664,70.81709261231082
477,76.76923076923077,39.28560772546321,130.66666666666666,35.55362999836453,126.58333333333333,47.133192961944324,53.5,53.85586825457877
478,78.92307692307692,40.11953293692392,166.25,58.26136252814865,162.16666666666666,71.15135382770416,84.66666666666667,86.55248889161612
479,83.0,44.97406660139448,163.5,124.49717046802893,157.0,100.36388339890546,77.5,113.7297434511067
480,64.46153846153847,26.47834141525039,227.41666666666666,210.40413854093154,231.5,184.9926288457806,165.66666666666666,204.84332519949942
481,59.61538461538461,13.69025481585631,187.25,63.951864000128325,188.0,56.10379990371742,128.75,61.76660615869741
482,65.46153846153847,17.97505393879429,216.0,91.07239877252503,219.08333333333334,89.99945286028974,154.16666666666666,89.76416913560811
483,63.84615384615385,13.208874250834512,204.41666666666666,118.21587213332408,202.66666666666666,115.34007687414352,139.25,114.57679044680432
484,55.61538461538461,11.594096641096145,194.41666666666666,59.57342045109065,193.91666666666666,58.836380726296355,139.58333333333334,63.182935459927265
485,61.76923076923077,19.744846779830286,266.6666666666667,303.673668548488,269.1666666666667,295.6711420521527,208.5,299.1993862414706
486,51.53846153846154,20.851120611833572,193.16666666666666,88.60415887359335,198.0,71.7964293870334,142.16666666666666,72.82461288894189
487,54.76923076923077,16.04760546080446,268.0,221.7746604100658,269.3333333333333,229.06701414585427,212.58333333333334,219.96340949155956
488,87.61538461538461,49.58248760321609,188.41666666666666,67.4718235243199,190.33333333333334,92.15040406692187,99.25,62.615892551332365
489,108.76923076923077,41.09167362161878,192.25,64.95610405916796,200.0,83.87544878622653,86.16666666666667,75.22793646141322
490,92.15384615384616,40.255115935423156,261.1666666666667,130.10403762397465,266.6666666666667,99.8092119389728,172.75,110.63381449218367
491,80.61538461538461,35.32595472061692,252.58333333333334,164.17200422025968,252.83333333333334,139.49834364173603,171.58333333333334,150.59244115603323
492,110.0,32.45509718570156,178.25,58.42185923405414,184.58333333333334,73.05969954064756,71.41666666666667,72.93765498802053
493,96.61538461538461,40.64590684914956,185.25,66.54202363237016,192.66666666666666,71.75505472639456,89.83333333333333,65.9032808306417
494,92.61538461538461,32.786019534598545,197.75,85.37843564230533,199.33333333333334,105.29640702955318,105.0,103.25696102442683
495,91.84615384615384,22.184251748504515,205.33333333333334,87.78727732767466,206.41666666666666,82.62121489977712,113.75,93.30314717482617
496,107.46153846153847,39.21227568125273,196.91666666666666,53.88111211198449,205.25,54.87030162118666,92.41666666666667,70.92820740763584
497,115.15384615384616,45.03118577505696,210.33333333333334,121.27604375093537,215.33333333333334,129.30537029790676,93.66666666666667,139.7181144846706
498,112.07692307692308,41.827944284615796,255.33333333333334,219.72475895303583,255.33333333333334,247.19345877390455,141.83333333333334,233.02470931537528
499,109.53846153846153,41.3896431985414,220.25,122.02840578398875,221.25,140.77520765713362,108.66666666666667,144.27709030847132
500,107.15384615384616,36.51220379052771,196.66666666666666,97.60340282195207,195.5,91.184627891089,87.83333333333333,97.95902049821494
501,119.3076923076923,40.22723914502174,188.0,79.98067948516749,192.41666666666666,98.73790681609694,70.66666666666667,101.96909811161893
502,102.46153846153847,30.993589080688352,205.33333333333334,84.86495511140394,205.91666666666666,103.61419552914319,102.5,104.37301985056901
